Date,Product_ID,Category,Region,Sales_Quantity,Sales_Revenue,Discount_Applied
2021-03-03,P014,Toys,West,3,852.05,183.46
2021-03-03,P030,Groceries,North,19,7892.12,998.82
2021-03-03,P048,Clothing,North,18,7046.27,1408.66
2021-03-03,P050,Toys,West,3,866.11,93.98
2021-03-03,P009,Toys,South,10,3772.86,450.68
2021-03-03,P008,Groceries,North,2,785.84,229.23
2021-03-03,P004,Clothing,South,10,1515.42,34.94
2021-03-04,P040,Groceries,West,9,4040.79,955.14
2021-03-04,P019,Toys,South,1,240.83,30.23
2021-03-04,P017,Electronics,West,8,1917.17,479.5
2021-03-04,P028,Electronics,North,7,1452.19,66.1
2021-03-04,P014,Electronics,North,12,545.11,52.14
2021-03-04,P034,Groceries,West,2,27.78,3.57
2021-03-04,P009,Electronics,South,14,3172.16,921.15
2021-03-04,P008,Clothing,South,6,1137.99,217.24
2021-03-04,P044,Clothing,South,10,1965.04,520.56
2021-03-04,P029,Groceries,West,10,4546.72,9.43
2021-03-05,P048,Toys,East,2,593.51,127.66
2021-03-05,P028,Electronics,West,16,6967.21,1577.6
2021-03-05,P047,Clothing,East,15,5259.33,158.39
2021-03-05,P008,Home & Kitchen,North,16,592.96,128.9
2021-03-05,P023,Groceries,West,19,6744.5,654.35
2021-03-05,P022,Home & Kitchen,North,2,274.76,39.68
2021-03-05,P004,Home & Kitchen,North,19,9486.92,1234.57
2021-03-05,P019,Groceries,South,4,500.33,18.62
2021-03-05,P009,Home & Kitchen,South,9,1769.06,186.65
2021-03-05,P020,Electronics,South,3,267.57,12.15
2021-03-06,P034,Home & Kitchen,West,7,597.23,36.27
2021-03-06,P025,Home & Kitchen,North,14,3596.07,760.29
2021-03-06,P032,Groceries,South,2,190.29,14.04
2021-03-06,P023,Clothing,South,11,2966.68,309.79
2021-03-06,P005,Groceries,North,13,4272.29,417.55
2021-03-06,P033,Clothing,South,10,2864.86,826.53
2021-03-06,P041,Home & Kitchen,West,2,826.33,146.39
2021-03-06,P027,Electronics,South,13,5154.66,1314.8
2021-03-06,P049,Groceries,North,6,1840.12,431.38
2021-03-06,P040,Electronics,North,1,252.14,23.15
2021-03-07,P014,Home & Kitchen,East,2,441.28,7.69
2021-03-07,P002,Electronics,South,12,3876.21,706.36
2021-03-07,P022,Electronics,West,7,663.69,55.87
2021-03-07,P011,Electronics,East,1,85.07,19.34
2021-03-07,P041,Clothing,North,10,2145.53,80.7
2021-03-07,P049,Toys,North,2,513.93,47.21
2021-03-07,P012,Groceries,North,8,3629.7,649.86
2021-03-07,P038,Electronics,East,3,485.34,16.11
2021-03-07,P050,Clothing,East,16,3583.41,439.94
2021-03-07,P001,Clothing,East,18,5568.73,433.22
2021-03-08,P010,Toys,East,2,500.78,100.57
2021-03-08,P012,Toys,East,14,3043.92,605.52
2021-03-08,P027,Clothing,North,1,134.18,25.25
2021-03-08,P043,Clothing,West,5,1097.35,200.15
2021-03-08,P005,Home & Kitchen,North,7,395.2,110.4
2021-03-08,P006,Toys,West,1,70.03,2.76
2021-03-08,P037,Electronics,East,14,4215.94,1111.78
2021-03-08,P034,Home & Kitchen,South,5,1889.17,391.28
2021-03-08,P040,Electronics,North,3,192.18,27.1
2021-03-08,P041,Toys,West,2,17.43,4.88
2021-03-09,P019,Home & Kitchen,East,6,2477.86,81.51
2021-03-09,P031,Clothing,South,12,4430.5,384.34
2021-03-09,P046,Toys,North,12,64.84,5.02
2021-03-09,P007,Clothing,South,14,5949.64,401.74
2021-03-09,P045,Electronics,South,18,1949.24,323.76
2021-03-09,P035,Clothing,South,18,5101.75,1292.59
2021-03-09,P008,Electronics,South,16,6516.52,1658.52
2021-03-09,P025,Home & Kitchen,West,17,2097.49,78.02
2021-03-09,P033,Groceries,East,10,4947.22,516.52
2021-03-09,P034,Groceries,South,15,3927.79,14.41
2021-03-10,P033,Home & Kitchen,North,5,864.14,25.54
2021-03-10,P028,Groceries,South,4,379.1,110.3
2021-03-10,P043,Groceries,West,11,109.8,16.74
2021-03-10,P012,Electronics,South,14,2772.15,600.92
2021-03-10,P040,Toys,West,1,410.81,55.22
2021-03-10,P009,Toys,North,8,1280.17,207.39
2021-03-10,P036,Toys,East,1,374.29,20.53
2021-03-10,P014,Clothing,North,3,566.01,55.79
2021-03-10,P016,Clothing,West,9,3532.7,344.98
2021-03-10,P021,Electronics,South,5,856.35,203.3
2021-03-11,P021,Home & Kitchen,East,18,5650.22,1293.06
2021-03-11,P023,Toys,East,15,6902.06,923.81
2021-03-11,P024,Clothing,South,6,1765.45,23.67
2021-03-11,P026,Clothing,East,18,7994.51,1001.68
2021-03-11,P012,Groceries,East,2,538.67,102.2
2021-03-11,P025,Toys,West,14,2416.0,604.63
2021-03-11,P007,Toys,North,6,332.07,20.16
2021-03-11,P003,Clothing,East,14,2190.97,65.59
2021-03-11,P022,Home & Kitchen,West,12,3383.95,553.54
2021-03-11,P018,Clothing,South,1,57.24,9.6
2021-03-12,P041,Toys,North,3,57.16,1.33
2021-03-12,P021,Groceries,North,4,271.76,50.06
2021-03-12,P028,Toys,West,2,113.35,27.39
2021-03-12,P048,Clothing,South,13,6440.56,767.2
2021-03-12,P045,Toys,South,13,5391.54,624.82
2021-03-12,P012,Toys,North,6,1221.74,94.58
2021-03-12,P015,Clothing,South,17,2339.57,689.04
2021-03-12,P030,Electronics,East,8,1145.59,7.91
2021-03-12,P019,Clothing,North,10,2107.7,239.18
2021-03-12,P033,Clothing,East,18,8433.78,2364.17
2021-03-13,P047,Clothing,South,9,250.25,47.6
2021-03-13,P020,Home & Kitchen,North,19,2422.36,608.97
2021-03-13,P028,Groceries,East,18,1071.14,275.58
2021-03-13,P045,Groceries,West,19,302.79,57.09
2021-03-13,P002,Clothing,South,13,2756.3,451.72
2021-03-13,P009,Toys,East,3,831.18,140.01
2021-03-13,P040,Electronics,South,8,3390.14,997.96
2021-03-13,P048,Groceries,South,1,74.46,3.07
2021-03-13,P023,Toys,East,11,2361.78,329.1
2021-03-13,P015,Groceries,East,1,430.59,81.61
2021-03-14,P011,Groceries,South,18,6255.23,197.78
2021-03-14,P023,Electronics,West,16,4416.08,926.11
2021-03-14,P043,Toys,East,19,3108.62,660.7
2021-03-14,P022,Groceries,East,8,1014.59,85.8
2021-03-14,P025,Clothing,East,11,1238.89,179.49
2021-03-14,P032,Groceries,East,2,79.84,8.85
2021-03-14,P033,Clothing,East,17,6020.63,246.7
2021-03-14,P041,Home & Kitchen,North,8,3067.62,80.78
2021-03-14,P016,Electronics,West,1,143.46,21.24
2021-03-14,P046,Toys,West,18,8948.39,959.65
2021-03-15,P003,Electronics,East,10,4462.04,341.02
2021-03-15,P039,Electronics,South,9,3640.54,228.66
2021-03-15,P023,Clothing,East,3,935.15,238.65
2021-03-15,P011,Home & Kitchen,North,16,2386.45,548.67
2021-03-15,P040,Home & Kitchen,East,15,7400.96,1055.07
2021-03-15,P041,Electronics,East,3,778.49,59.64
2021-03-15,P037,Groceries,South,17,108.22,18.51
2021-03-15,P038,Electronics,North,6,150.9,1.96
2021-03-15,P001,Groceries,North,14,84.97,4.56
2021-03-15,P006,Groceries,West,2,671.35,102.16
2021-03-16,P027,Toys,North,4,1118.4,9.59
2021-03-16,P001,Toys,South,10,572.91,100.84
2021-03-16,P033,Toys,North,15,4083.32,752.48
2021-03-16,P018,Home & Kitchen,West,7,401.37,23.86
2021-03-16,P024,Home & Kitchen,South,5,878.27,206.56
2021-03-16,P049,Groceries,North,15,2382.45,407.17
2021-03-16,P043,Toys,North,1,386.49,69.83
2021-03-16,P041,Clothing,South,6,125.04,18.68
2021-03-16,P007,Groceries,East,16,6046.8,1451.3
2021-03-16,P034,Toys,East,7,2587.16,143.5
2021-03-17,P038,Clothing,West,18,445.13,119.41
2021-03-17,P043,Clothing,West,9,4482.9,467.21
2021-03-17,P016,Toys,West,18,4668.29,123.18
2021-03-17,P008,Toys,East,14,369.67,41.47
2021-03-17,P032,Electronics,West,1,328.87,28.61
2021-03-17,P001,Groceries,East,1,112.51,9.0
2021-03-17,P050,Groceries,West,3,1014.09,50.5
2021-03-17,P047,Groceries,East,2,83.66,12.31
2021-03-17,P039,Toys,West,19,7414.66,2178.82
2021-03-17,P034,Electronics,West,2,384.8,16.64
2021-03-18,P028,Electronics,South,14,1398.57,264.56
2021-03-18,P018,Groceries,North,14,4463.63,95.65
2021-03-18,P043,Electronics,East,17,4298.79,343.56
2021-03-18,P035,Groceries,West,8,2829.52,547.52
2021-03-18,P031,Electronics,South,9,1204.29,12.26
2021-03-18,P022,Home & Kitchen,South,16,2530.81,250.82
2021-03-18,P033,Electronics,North,2,651.69,189.16
2021-03-18,P005,Home & Kitchen,North,15,4107.7,9.97
2021-03-18,P015,Home & Kitchen,West,12,760.35,160.25
2021-03-18,P009,Toys,South,3,392.91,3.46
2021-03-19,P039,Home & Kitchen,South,2,52.83,11.02
2021-03-19,P005,Home & Kitchen,South,11,2354.4,378.53
2021-03-19,P034,Home & Kitchen,East,16,2541.54,417.42
2021-03-19,P014,Clothing,North,11,270.94,73.84
2021-03-19,P003,Home & Kitchen,East,6,639.78,189.21
2021-03-19,P019,Clothing,North,14,2371.16,564.99
2021-03-19,P029,Electronics,North,10,2869.12,617.64
2021-03-19,P001,Clothing,South,7,1036.64,294.12
2021-03-19,P011,Groceries,South,18,6584.72,1116.59
2021-03-19,P020,Electronics,South,8,3671.23,466.25
2021-03-20,P030,Toys,North,19,9111.66,715.62
2021-03-20,P027,Groceries,North,16,4059.51,831.14
2021-03-20,P012,Groceries,North,9,244.66,31.26
2021-03-20,P002,Clothing,South,16,7440.67,1598.7
2021-03-20,P026,Groceries,North,18,2949.92,669.87
2021-03-20,P039,Clothing,West,14,5916.74,179.96
2021-03-20,P041,Clothing,West,16,6428.37,1570.21
2021-03-20,P009,Electronics,North,8,778.67,21.74
2021-03-20,P044,Clothing,North,12,4969.42,755.06
2021-03-20,P011,Home & Kitchen,West,16,2383.31,237.75
2021-03-21,P037,Electronics,North,6,2935.06,768.56
2021-03-21,P010,Groceries,North,4,1855.52,43.48
2021-03-21,P004,Home & Kitchen,West,13,280.23,63.29
2021-03-21,P033,Electronics,West,2,650.18,178.72
2021-03-21,P011,Home & Kitchen,East,10,3396.21,429.82
2021-03-21,P048,Home & Kitchen,West,10,4723.81,584.59
2021-03-21,P038,Clothing,North,12,2275.5,608.57
2021-03-21,P015,Home & Kitchen,East,16,1381.58,208.44
2021-03-21,P008,Toys,South,12,1203.49,255.67
2021-03-21,P007,Home & Kitchen,East,4,406.73,114.63
2021-03-22,P041,Toys,South,11,2487.4,161.63
2021-03-22,P040,Electronics,South,9,787.45,46.7
2021-03-22,P037,Clothing,East,1,394.46,66.85
2021-03-22,P013,Toys,North,13,6267.94,676.91
2021-03-22,P028,Electronics,West,14,1608.54,296.52
2021-03-22,P042,Toys,North,10,2479.63,442.27
2021-03-22,P044,Home & Kitchen,East,1,366.14,6.21
2021-03-22,P025,Electronics,South,6,716.29,42.11
2021-03-22,P045,Electronics,South,3,393.42,59.22
2021-03-22,P006,Toys,West,18,5656.33,121.87
2021-03-23,P033,Groceries,West,3,1107.04,241.34
2021-03-23,P041,Toys,West,1,402.04,67.44
2021-03-23,P024,Home & Kitchen,West,17,6935.04,715.93
2021-03-23,P010,Groceries,South,14,1052.01,155.79
2021-03-23,P023,Toys,East,2,579.14,70.3
2021-03-23,P034,Groceries,West,14,5770.95,1502.24
2021-03-23,P006,Home & Kitchen,East,18,1971.95,12.44
2021-03-23,P018,Electronics,West,17,2923.21,434.88
2021-03-23,P020,Clothing,East,17,5495.43,287.58
2021-03-23,P044,Groceries,East,19,3870.9,956.28
2021-03-24,P036,Home & Kitchen,South,1,294.8,74.48
2021-03-24,P024,Electronics,East,11,811.11,206.47
2021-03-24,P020,Home & Kitchen,East,11,3745.36,391.77
2021-03-24,P045,Clothing,South,19,6191.76,920.65
2021-03-24,P031,Electronics,East,15,4548.01,24.63
2021-03-24,P008,Groceries,North,18,3356.05,186.71
2021-03-24,P018,Groceries,South,9,2350.97,506.33
2021-03-24,P027,Clothing,East,8,2531.78,511.32
2021-03-24,P015,Home & Kitchen,East,5,211.9,10.6
2021-03-24,P038,Electronics,North,19,106.76,22.77
2021-03-25,P020,Clothing,West,18,6794.99,532.05
2021-03-25,P006,Groceries,South,14,3120.52,320.65
2021-03-25,P039,Home & Kitchen,West,7,258.74,74.01
2021-03-25,P010,Electronics,East,10,4263.62,1122.39
2021-03-25,P014,Clothing,East,8,734.49,50.03
2021-03-25,P038,Electronics,East,15,5437.37,422.78
2021-03-25,P019,Home & Kitchen,South,1,336.24,20.44
2021-03-25,P041,Groceries,North,13,195.71,49.85
2021-03-25,P045,Groceries,South,14,2112.76,544.85
2021-03-25,P013,Home & Kitchen,South,13,4656.27,936.35
2021-03-26,P036,Home & Kitchen,West,16,1948.67,439.81
2021-03-26,P011,Groceries,North,8,278.37,77.03
2021-03-26,P033,Toys,East,18,7328.7,304.4
2021-03-26,P025,Home & Kitchen,West,15,4615.37,221.16
2021-03-26,P017,Home & Kitchen,South,7,2043.07,212.0
2021-03-26,P009,Toys,East,12,1723.13,91.63
2021-03-26,P013,Groceries,West,9,165.27,33.7
2021-03-26,P038,Groceries,East,10,566.45,99.5
2021-03-26,P037,Clothing,West,12,1610.85,434.17
2021-03-26,P040,Clothing,South,14,6268.22,1296.78
2021-03-27,P025,Clothing,West,12,1822.27,171.47
2021-03-27,P016,Groceries,South,6,1952.95,286.93
2021-03-27,P009,Home & Kitchen,West,9,2592.22,536.25
2021-03-27,P038,Clothing,West,10,905.48,184.92
2021-03-27,P035,Toys,West,8,550.89,139.76
2021-03-27,P008,Groceries,East,14,1250.92,327.37
2021-03-27,P048,Electronics,South,17,3444.5,852.12
2021-03-27,P012,Home & Kitchen,West,11,1000.11,143.9
2021-03-27,P015,Clothing,East,17,6862.93,1488.54
2021-03-27,P033,Electronics,West,2,394.42,116.42
2021-03-28,P026,Clothing,West,15,931.86,32.64
2021-03-28,P039,Electronics,South,5,515.83,30.75
2021-03-28,P005,Clothing,East,4,1555.57,42.79
2021-03-28,P024,Groceries,East,9,4290.2,1133.3
2021-03-28,P042,Clothing,East,16,7232.35,1359.95
2021-03-28,P031,Home & Kitchen,East,14,6473.03,693.37
2021-03-28,P015,Groceries,South,7,2667.66,782.89
2021-03-28,P008,Home & Kitchen,West,9,3106.89,408.05
2021-03-28,P033,Groceries,East,8,1340.02,334.75
2021-03-28,P010,Toys,West,12,5724.97,562.09
2021-03-29,P015,Home & Kitchen,West,7,690.89,167.75
2021-03-29,P002,Electronics,West,6,687.62,77.99
2021-03-29,P003,Groceries,East,7,3305.63,665.67
2021-03-29,P049,Toys,West,16,88.13,20.83
2021-03-29,P036,Groceries,West,4,1472.33,297.48
2021-03-29,P004,Groceries,West,1,12.94,0.32
2021-03-29,P029,Groceries,East,18,7028.77,578.79
2021-03-29,P039,Electronics,South,17,7303.47,272.41
2021-03-29,P024,Home & Kitchen,West,1,305.04,71.66
2021-03-29,P037,Electronics,North,4,402.97,14.98
2021-03-30,P049,Clothing,West,19,8940.98,1532.49
2021-03-30,P033,Electronics,North,3,213.12,37.0
2021-03-30,P012,Toys,East,4,684.15,121.32
2021-03-30,P032,Groceries,North,7,2493.29,677.82
2021-03-30,P038,Clothing,South,15,6822.57,922.69
2021-03-30,P002,Clothing,West,6,1431.0,129.06
2021-03-30,P023,Home & Kitchen,West,18,5945.45,1376.99
2021-03-30,P048,Toys,South,10,4066.58,315.77
2021-03-30,P035,Toys,East,2,220.89,47.01
2021-03-30,P014,Clothing,South,8,1293.52,285.76
2021-03-31,P018,Home & Kitchen,East,10,2288.9,259.27
2021-03-31,P009,Home & Kitchen,East,19,6994.03,815.67
2021-03-31,P014,Electronics,West,18,7866.87,628.67
2021-03-31,P037,Clothing,East,18,4516.64,1016.52
2021-03-31,P008,Groceries,West,13,4151.31,1110.32
2021-03-31,P045,Electronics,South,12,2765.61,533.47
2021-03-31,P029,Toys,West,13,2425.72,324.5
2021-03-31,P035,Clothing,East,5,1073.15,272.96
2021-03-31,P005,Electronics,East,16,1626.77,199.19
2021-03-31,P016,Clothing,West,13,5272.24,334.91
2021-04-01,P010,Clothing,South,1,366.28,64.68
2021-04-01,P005,Groceries,East,11,2792.62,284.71
2021-04-01,P033,Electronics,West,12,3528.15,352.96
2021-04-01,P012,Home & Kitchen,North,9,3058.77,5.34
2021-04-01,P020,Electronics,North,3,17.11,1.68
2021-04-01,P038,Toys,North,15,7464.4,442.98
2021-04-01,P004,Toys,West,2,867.55,90.64
2021-04-01,P041,Clothing,West,5,1702.95,316.46
2021-04-01,P036,Groceries,West,19,2437.64,385.61
2021-04-01,P037,Home & Kitchen,East,1,342.75,12.88
2021-04-02,P001,Clothing,North,16,2399.79,183.36
2021-04-02,P043,Toys,East,12,2821.63,567.76
2021-04-02,P034,Clothing,East,12,4415.93,920.26
2021-04-02,P025,Electronics,South,6,1121.33,24.61
2021-04-02,P002,Home & Kitchen,South,13,4310.92,1002.86
2021-04-02,P003,Clothing,East,8,1478.96,436.3
2021-04-02,P017,Home & Kitchen,South,1,359.13,19.36
2021-04-02,P035,Clothing,West,10,4941.39,290.2
2021-04-02,P028,Clothing,North,13,3177.47,483.23
2021-04-02,P031,Clothing,East,18,8102.54,1178.68
2021-04-03,P016,Home & Kitchen,South,14,5658.72,93.41
2021-04-03,P042,Electronics,West,10,3478.94,856.62
2021-04-03,P050,Toys,North,6,2606.93,607.33
2021-04-03,P031,Home & Kitchen,West,19,671.89,19.29
2021-04-03,P014,Groceries,South,12,5455.98,762.7
2021-04-03,P035,Groceries,East,12,2302.62,145.12
2021-04-03,P037,Clothing,East,10,127.28,4.32
2021-04-03,P021,Electronics,West,14,5281.39,1402.97
2021-04-03,P039,Home & Kitchen,East,9,3023.88,224.12
2021-04-03,P023,Clothing,West,15,4792.47,681.3
2021-04-04,P043,Toys,North,1,234.49,50.53
2021-04-04,P033,Home & Kitchen,East,1,309.23,21.37
2021-04-04,P015,Electronics,South,12,1700.25,144.55
2021-04-04,P037,Groceries,North,6,1836.72,202.26
2021-04-04,P008,Toys,West,16,3409.43,181.55
2021-04-04,P035,Toys,East,16,7355.27,372.11
2021-04-04,P012,Home & Kitchen,South,6,926.57,245.78
2021-04-04,P048,Clothing,West,14,118.37,30.98
2021-04-04,P034,Groceries,North,19,8579.24,1420.45
2021-04-04,P042,Groceries,South,11,4610.13,990.05
2021-04-05,P042,Electronics,West,3,330.37,12.97
2021-04-05,P036,Home & Kitchen,West,9,3633.88,586.11
2021-04-05,P018,Clothing,South,17,6941.41,1902.4
2021-04-05,P020,Home & Kitchen,West,6,262.66,9.47
2021-04-05,P016,Groceries,South,12,4564.49,582.9
2021-04-05,P013,Toys,West,6,276.18,15.66
2021-04-05,P002,Electronics,West,16,4053.53,936.0
2021-04-05,P012,Groceries,East,19,4669.91,1361.99
2021-04-05,P015,Electronics,East,2,522.07,129.39
2021-04-05,P008,Clothing,South,3,937.83,213.21
2021-04-06,P010,Clothing,East,4,1996.34,452.22
2021-04-06,P047,Groceries,North,19,5140.02,326.97
2021-04-06,P024,Groceries,West,12,5205.2,1301.9
2021-04-06,P036,Electronics,East,12,5523.68,1515.04
2021-04-06,P011,Toys,North,4,1174.49,298.96
2021-04-06,P032,Home & Kitchen,South,1,72.84,10.54
2021-04-06,P002,Home & Kitchen,South,4,91.65,20.33
2021-04-06,P050,Electronics,West,9,4084.0,639.47
2021-04-06,P016,Home & Kitchen,East,12,1230.38,140.48
2021-04-06,P012,Electronics,East,6,2318.26,550.6
2021-04-07,P045,Clothing,East,4,1879.66,55.78
2021-04-07,P006,Home & Kitchen,South,13,3101.9,16.73
2021-04-07,P003,Clothing,South,8,809.66,168.63
2021-04-07,P050,Groceries,East,7,498.61,68.14
2021-04-07,P027,Groceries,West,14,5041.6,311.29
2021-04-07,P005,Toys,East,12,5084.22,1069.2
2021-04-07,P010,Clothing,South,7,711.77,190.81
2021-04-07,P024,Clothing,East,3,866.7,139.21
2021-04-07,P013,Toys,South,2,996.83,186.17
2021-04-07,P011,Home & Kitchen,North,1,164.63,23.04
2021-04-08,P032,Home & Kitchen,North,18,3492.15,249.97
2021-04-08,P046,Electronics,East,3,687.71,124.95
2021-04-08,P045,Electronics,North,4,1196.09,329.82
2021-04-08,P028,Toys,North,15,3408.49,847.03
2021-04-08,P049,Clothing,East,12,4400.23,1291.54
2021-04-08,P016,Clothing,East,16,6330.08,1800.06
2021-04-08,P037,Groceries,South,7,2156.79,197.99
2021-04-08,P017,Groceries,West,7,2066.3,209.53
2021-04-08,P043,Electronics,North,14,3464.89,1013.29
2021-04-08,P001,Groceries,West,8,2566.89,232.88
2021-04-09,P034,Home & Kitchen,North,2,86.76,25.95
2021-04-09,P044,Home & Kitchen,West,11,4608.66,146.53
2021-04-09,P030,Home & Kitchen,East,3,426.6,86.93
2021-04-09,P009,Clothing,East,6,1653.6,455.77
2021-04-09,P016,Electronics,West,9,1859.79,242.83
2021-04-09,P050,Electronics,South,11,2769.66,482.51
2021-04-09,P049,Groceries,North,17,3855.46,301.63
2021-04-09,P032,Groceries,North,1,400.5,3.8
2021-04-09,P001,Clothing,South,16,2989.9,877.03
2021-04-09,P014,Toys,North,3,626.87,76.2
2021-04-10,P037,Home & Kitchen,North,15,1384.55,390.34
2021-04-10,P045,Electronics,West,16,89.85,11.68
2021-04-10,P050,Electronics,South,11,603.36,71.2
2021-04-10,P006,Clothing,West,11,1674.48,300.98
2021-04-10,P008,Clothing,East,18,4714.63,1319.56
2021-04-10,P014,Groceries,North,13,5368.49,357.13
2021-04-10,P031,Groceries,North,11,1718.11,88.86
2021-04-10,P010,Groceries,West,6,693.38,97.85
2021-04-10,P039,Toys,North,19,1145.43,96.98
2021-04-10,P024,Electronics,East,12,2201.76,328.98
2021-04-11,P011,Groceries,South,10,3757.5,276.93
2021-04-11,P040,Toys,West,5,32.95,3.07
2021-04-11,P025,Clothing,South,1,213.16,11.7
2021-04-11,P042,Groceries,North,9,1397.83,160.65
2021-04-11,P047,Groceries,South,18,4064.81,704.25
2021-04-11,P045,Electronics,East,11,1064.08,96.06
2021-04-11,P026,Home & Kitchen,East,10,4050.81,663.43
2021-04-11,P006,Clothing,North,10,1702.34,204.75
2021-04-11,P023,Clothing,West,5,1502.8,160.68
2021-04-11,P007,Electronics,South,11,4961.6,737.39
2021-04-12,P033,Groceries,West,12,1534.15,266.89
2021-04-12,P048,Groceries,North,3,531.46,129.51
2021-04-12,P018,Clothing,North,1,180.57,28.14
2021-04-12,P004,Home & Kitchen,North,2,563.56,0.94
2021-04-12,P034,Electronics,West,1,28.05,0.78
2021-04-12,P016,Groceries,North,15,2461.21,137.08
2021-04-12,P027,Groceries,West,3,858.98,200.38
2021-04-12,P017,Home & Kitchen,West,4,779.1,95.25
2021-04-12,P020,Toys,East,3,201.24,58.41
2021-04-12,P025,Electronics,South,15,3307.62,78.81
2021-04-13,P045,Home & Kitchen,North,13,747.13,126.77
2021-04-13,P029,Home & Kitchen,South,11,1223.19,42.74
2021-04-13,P014,Electronics,West,4,1019.75,249.81
2021-04-13,P031,Home & Kitchen,North,8,3415.69,482.82
2021-04-13,P018,Home & Kitchen,East,12,5954.57,1246.87
2021-04-13,P004,Toys,North,17,5366.21,823.74
2021-04-13,P019,Toys,East,1,158.62,30.48
2021-04-13,P050,Groceries,West,7,2566.12,246.17
2021-04-13,P021,Home & Kitchen,South,11,4105.65,713.59
2021-04-13,P009,Clothing,North,3,594.56,6.2
2021-04-14,P037,Groceries,West,7,1153.86,338.15
2021-04-14,P012,Clothing,North,16,646.37,6.22
2021-04-14,P043,Clothing,South,19,5974.87,1758.78
2021-04-14,P011,Groceries,West,8,1773.64,207.6
2021-04-14,P041,Electronics,North,1,375.84,57.98
2021-04-14,P006,Clothing,North,19,103.29,26.73
2021-04-14,P036,Toys,West,12,5504.68,1354.15
2021-04-14,P024,Toys,East,6,1708.78,183.39
2021-04-14,P022,Toys,West,17,3723.26,129.0
2021-04-14,P014,Clothing,West,5,1979.18,384.51
2021-04-15,P020,Home & Kitchen,East,11,2589.7,772.99
2021-04-15,P033,Clothing,North,9,2894.79,790.92
2021-04-15,P007,Clothing,North,17,7564.39,2071.95
2021-04-15,P006,Toys,North,5,931.73,242.98
2021-04-15,P049,Electronics,West,6,2831.53,688.58
2021-04-15,P050,Groceries,East,1,111.36,24.1
2021-04-15,P031,Groceries,West,8,1960.63,375.22
2021-04-15,P029,Electronics,North,6,814.93,89.18
2021-04-15,P036,Electronics,South,11,3121.24,762.35
2021-04-15,P028,Electronics,East,10,4587.13,1307.63
2021-04-16,P012,Toys,South,11,3879.38,594.05
2021-04-16,P017,Toys,South,6,869.44,242.25
2021-04-16,P007,Clothing,East,19,8029.45,89.2
